FAMD_1;FAMD_2;FAMD_3;FAMD_4;Y
0.7221594936320035;-0.7486039535313496;-2.457741296591431;2.8434224733980553;No_Displ
-0.13116770050294094;2.047658620337513;-0.11861757564236199;2.159353922684569;No_Displ
5.083730500293898;-1.282638297980585;0.9352221277036543;-0.6458769289941444;No_Displ
-0.6873314032999518;1.0214059592677665;-2.387299072195739;-2.134329093733121;No_Displ
1.6346938938862752;0.4020806552586211;-3.0453775471320466;2.658366351672321;No_Displ
-2.349814603514324;-2.2768457791456385;0.5870005338901516;0.6126961659211841;No_Displ
0.21880132434340177;1.5279382553315388;-0.2783878885842501;2.7143029917799684;No_Displ
-1.7579877400470476;-2.3250938679681026;0.8286620498999635;0.25598990907888863;No_Displ
-0.6221771576604282;1.1446419313415621;-1.9297678606298025;-2.6305168619081862;No_Displ
-0.33494300758661977;1.3428541767251132;-2.246478832161566;-2.360900396164125;No_Displ
1.1775898195083156;-0.390901194709462;-2.817286750867937;2.3342435074481678;No_Displ
-2.4152533639925267;-2.3185037823859735;0.2804120547892679;0.27512895461479214;No_Displ
4.7121225351686435;-1.9786725541740262;1.0384739166749253;-0.6467232107580861;No_Displ
0.17832563073247265;0.3047693406815429;0.6091586029253173;0.8357138910983896;No_Displ
-0.6821791246519138;0.5036549715190738;-0.0225126074401253;2.674275801131426;No_Displ
-2.483021147613223;-1.0780735869304887;1.5358571125769231;0.28408872762323195;No_Displ
1.1212270145770098;0.6094004149232385;-2.4961268240092576;1.8037307715072837;No_Displ
1.5024784345806286;0.2316405565005201;-2.818615358164446;2.5117034889689434;No_Displ
3.6883816621858747;-2.3755132555585226;0.904418571433905;-0.7578841325651924;No_Displ
0.408417091594077;1.7219944431059053;-0.46777792489442355;2.8846112361486487;No_Displ
-0.5909504182470505;1.1488471430807132;-2.0595286760941245;-2.767082265649936;No_Displ
-0.6410911997925368;1.1384550072515331;-1.9420559813402951;-2.7679623387332453;No_Displ
-0.04418385010515599;0.882263015966734;-0.16736758616738187;2.484019279843891;No_Displ
0.8738480976713321;-0.24979342900745222;-2.5624372115690512;2.7412786498858903;No_Displ
-1.5564834691990224;-0.061780381841855844;-0.39824375957410607;-0.3180227926972119;No_Displ
-0.2671084822549444;1.5098082404373314;-0.36307163098710793;2.9789431773193478;No_Displ
-0.45945203824945713;1.137530732997946;-2.4969310436307124;-2.382605090098731;No_Displ
7.841591790683528;-3.605500918462437;1.4865196736911361;-1.901263520489261;No_Displ
8.13966289343721;-3.668711420627738;1.499291316817158;-1.9859456767873005;No_Displ
-0.334829206974077;1.070755097928542;0.015803207346862656;2.913435234838878;No_Displ
-1.1786293322519514;6.653547634380812;3.9498655028675516;6.263702059751768;No_Displ
0.2157681067300091;2.0199877107964683;-0.019030904481790983;2.8446275626501674;No_Displ
0.8839111843363802;0.06060146358004198;-2.5179160840798076;2.8814375536622183;No_Displ
1.3100478293306783;0.301610774718383;-2.891700135378782;2.538580618521272;No_Displ
0.05614242778780891;2.3529656114986786;-0.6569076497951224;2.9256749129817163;No_Displ
0.2603000322778333;1.2728306812183825;0.1643011663163641;2.7874297649494193;No_Displ
-0.11417414744277408;3.0910856787593213;3.7356939152144775;-1.204894600383546;No_Displ
-0.4468567889224697;1.1454595071122884;-2.4810873218228284;-2.2423980623651207;No_Displ
0.28881332645608215;1.619263046032841;-0.27605328184769967;2.727234169518015;No_Displ
-0.2905252024839513;2.818716356885748;3.088146702054898;-1.3573002862406975;No_Displ
-1.949409769209937;-2.009886754062896;0.3149187094280941;0.30544690881411973;No_Displ
-0.8972267837538634;1.1230233596410089;5.589225701529283;-4.47584903405793;No_Displ
-1.8711693904708169;-1.9169979737588907;-0.38725153902953224;0.7648536886792209;No_Displ
-1.2405411842748368;6.669641810996627;3.976060182413352;6.188083364549318;No_Displ
4.304704365329263;-1.8134186159580974;0.6454599140920438;-0.8569950193749319;No_Displ
0.6924446714366288;2.611861795996327;1.0898538532868314;2.609045661477256;No_Displ
-0.26908837871294594;2.691179783070308;4.156017332249007;-1.8197466175830708;No_Displ
1.3855186532768697;0.25581081739213885;-2.792220226876016;2.546871406032967;No_Displ
-0.609275955147271;1.8751346674573461;3.6024657712691206;-1.8225941455026713;No_Displ
-1.518489978713655;-0.10446665274651877;-0.4054864463557879;-0.27791761715690555;No_Displ
-1.876224338267746;-2.227716939506899;0.378687517323223;0.1403009001554601;No_Displ
1.1928291739666386;-0.16262360733998182;-2.9389524971590824;2.2381666050132;No_Displ
0.6945088085591242;3.269678003637874;3.555036129731427;-1.0394071452757074;No_Displ
4.2486820561740615;-1.2671298796193244;0.6097900550816269;-0.27521098916260733;No_Displ
-0.27102410105799135;2.1614270241475264;3.4544324197385006;-1.883009171651696;No_Displ
1.5898428662306974;1.721061467271515;1.9074043714264532;2.5282196569268565;No_Displ
-1.6827703915744041;-1.9945647237496549;0.1675018277424728;0.3111813973816696;No_Displ
1.5574731325975366;1.0788135149797111;1.0955205330903282;1.5247141214255908;No_Displ
-2.2126498655847993;-2.7191289878676055;0.28903708051947313;-0.1935088632701283;No_Displ
-0.5216922656927097;1.9841782278354594;3.4174438801227884;-1.6032527393283351;No_Displ
5.146914959919941;-1.8107753820721413;1.0728140252093556;-0.8907288371499513;No_Displ
0.7930292873324859;2.1907870861540033;0.6495716141773713;3.230782076350687;No_Displ
3.7526877496801747;-1.9491601169163415;0.5616821556067253;-0.9811659787855778;No_Displ
-0.05066798179314021;1.6075039026739917;0.24051515125058573;2.515106769059213;No_Displ
-0.6980492391212462;0.9486131451029143;-2.3751931682251577;-2.159886550457026;No_Displ
-2.060869140556995;-2.0454700312426066;0.08676053993060165;0.1407504637087132;No_Displ
4.231098361377942;-1.5876035626236016;-0.0679255553603676;-0.35530324267055724;No_Displ
-0.4293617572105611;3.0618530961999957;4.38632380578767;-0.6505714464061118;No_Displ
1.021210782266281;-0.3959869065952964;-2.7720543610056927;2.3217029606828987;No_Displ
-2.1698896387122435;-5.668941320689642;1.7360993080144806;0.9193669776433644;No_Displ
2.4280644111085707;0.36337919116401196;-2.7685800521726227;3.538886691470671;No_Displ
-0.6014817395889189;1.1517502264545696;-2.053602674265139;-2.7624796808023504;No_Displ
-0.5968191966863157;0.9364318152362842;-2.7190609407766386;-2.565864850035637;No_Displ
4.780002410394518;-2.3012453673067754;0.5452656014782629;-1.1914769366232316;No_Displ
0.8301674028598296;1.0093351275577522;0.6122391678404213;1.3007730457336504;No_Displ
-0.635162749116531;1.4423327434323092;-2.285379497258818;-3.274218926506576;No_Displ
-0.18142681960344567;1.2178443316766394;-2.7873447093594397;-2.3967716867155024;No_Displ
0.9229874610888138;0.7318857855928185;0.8621072083817898;1.3505335105670178;No_Displ
-1.5323011011412915;0.22810390746264753;-0.6403326206023396;-0.8077123216736951;No_Displ
0.7675123506487398;1.0301157576411666;0.7595826187803467;1.5025480894543686;No_Displ
-1.417392575768092;-0.5342088021031628;0.14636496387585665;-0.02825597555029243;No_Displ
-0.054888566395586855;1.7136685147705457;0.2591709269831044;2.497227467851039;No_Displ
-0.23042260048093133;2.8527884531957124;3.3573044930488427;-1.1825414423339398;No_Displ
-0.9994981950496453;-0.04726367109728563;-2.187418792563191;-2.193048408338706;No_Displ
0.11415726547824503;1.6828440438389274;-0.2849148554543046;2.841674171600305;No_Displ
4.270626988494192;-1.7327224498789047;0.5958841131787556;-0.8678721844537064;No_Displ
0.25450788269372093;1.5480132009381051;-0.24726087954048687;2.7704873170989206;No_Displ
-4.743385435871039;-0.2665467222684378;-0.9351387146950957;-2.897345187760588;No_Displ
4.324011787789355;-1.8187409354768338;0.6345955774055698;-0.8654330915955059;No_Displ
-0.27952911808151665;1.0564653672715103;-2.5034244866659265;-2.445704960172825;No_Displ
-0.8319533219171025;0.5779416389448748;-2.2417525955700333;-2.2638171483849057;No_Displ
0.11942292614917924;1.6813925021519993;-0.2878778563687975;2.839372879176512;No_Displ
1.6732411975918238;0.4252912190461182;-3.082087263020784;2.6499464756722575;No_Displ
-2.371802973095892;-2.3964203429160778;0.6404889723033538;0.551064218801849;No_Displ
-0.1389519903129614;2.618845806562353;3.4564858064494794;-1.3619516208359495;No_Displ
4.179959317532756;-2.060266802679765;1.127143014486198;-0.8460885413067278;No_Displ
0.027706150442996208;1.0196564887474118;-2.267587304088515;-2.23995403708828;No_Displ
-0.36571041942849525;1.3593451434781176;-2.2623717223478765;-2.444307701865331;No_Displ
4.220826947179733;-1.814428959664807;0.7521333547336692;-0.882501557404159;No_Displ
0.11687519023800831;1.6897389777669098;-0.6021793024431461;2.7293567846535236;No_Displ
-0.2173973876138861;0.9988150782773408;-2.5620740712872525;-2.5199923493309155;No_Displ
1.0750584720422203;0.8517924241333112;0.8523008145012625;1.3870006234564038;No_Displ
4.0322155495343175;-1.7296102734600738;0.6923429130944536;-0.8193420952476077;No_Displ
-0.060325502555831204;1.095998090696993;-0.46817927660244174;2.401404293552484;No_Displ
-2.263556559971634;-0.5069434899821232;-0.31868830981876384;1.8731713734377873;No_Displ
-0.8527704600264501;1.0514453736427836;-2.6850871879168725;-2.8873858945712065;No_Displ
-1.5148851290211973;0.2659220631461482;-0.615667162662276;-0.7577431945067197;No_Displ
-0.08800268430559569;2.000327967293515;0.06344732931429002;2.039893628233358;No_Displ
4.238112092257293;-1.4514600538084248;1.0603885061332414;-0.8349686259078868;No_Displ
4.195406613012698;-2.127771059716449;1.1529929287607494;-0.8320627628142523;No_Displ
0.06891563443184896;1.6753972107559383;-0.6020241260608946;2.7844741915467077;No_Displ
-0.01574074866193538;1.6924697156704074;0.29347972710500375;2.4789625873477465;No_Displ
0.3081631262102599;1.7046212544598645;-2.400826098229039;-2.089192993922208;No_Displ
6.726093792169573;-2.8872321373931014;1.5160286693751834;-1.84122953888219;No_Displ
-2.645558704115232;-4.124463026672283;-0.5229485873269424;3.5503256701926915;No_Displ
-0.48455431832416906;0.49046789602945806;-0.05026716752970921;3.0324982208147606;No_Displ
4.699610784392187;-1.3017776887466976;1.7116983385359692;-0.4562024770084212;No_Displ
-0.9461701010990521;0.5839179406309521;-2.3139653296932328;-2.362329518891643;No_Displ
-0.690343575799033;1.3780664959659679;-2.254510020548297;-3.2683948451604694;No_Displ
-0.3813520468590273;1.1895854454046022;-2.5433793119849786;-2.336283941300108;No_Displ
0.27566430080866094;2.02162227280764;0.021734650197563266;2.9042235384336843;No_Displ
0.26389156649875806;2.6223332184721695;3.780023178475818;-0.9997436919481911;No_Displ
-0.29249363229289455;1.4188629164157682;-2.311505512767277;-2.383205746393278;No_Displ
-2.9382125263286056;-4.368019242613273;-0.41517937772991725;3.484947443111103;No_Displ
0.6225992351995092;0.959506859635247;1.3653954257565752;1.1457527999219619;No_Displ
-0.41729838698775684;3.0184251339383676;3.8837429924443643;-2.0563795835219216;No_Displ
4.833993576723911;-1.3045513696672242;1.7261212674273996;-0.47544872217305423;No_Displ
-1.8335499828192239;-2.291200232067469;0.4472207246776642;0.1131287288339178;No_Displ
0.28881332645608215;1.619263046032841;-0.27605328184769967;2.727234169518015;No_Displ
-1.9479824604717026;-2.6238803557899146;0.6000757325132924;-0.13688491093489458;No_Displ
-0.4562495753893842;1.1231281295067976;-2.5295330141343966;-2.425438102876054;No_Displ
-0.4355982313172322;1.2003161227339372;-2.629153990298912;-2.425801462113937;No_Displ
-1.7866095865213016;-0.7172669801297418;-0.6592088723775791;0.17953821760500394;No_Displ
1.101627795211861;1.425151030671228;0.7964412572454516;1.914895161217371;No_Displ
3.634615483739089;-2.898510974129426;1.0854056843519009;-0.6356928392783789;No_Displ
1.4493189610495134;0.14824845164660777;-2.8094233296339137;2.389984178216544;No_Displ
-0.522235662266461;2.8216442066520355;3.312982367955785;-1.9404725594951338;No_Displ
0.08180508117027988;1.6970651128857848;-0.3224761845626154;2.8080093198616582;No_Displ
0.02141486751353973;1.614053200558344;-0.5484042576566798;2.6554064009279528;No_Displ
1.0640486303764138;1.3948357698389025;0.7452824880520974;1.9568898646737793;No_Displ
-0.4416952485114964;1.124975935690611;-2.8994837970307987;-2.535261968793659;No_Displ
-0.485681930744677;1.1491643626985881;-2.478582365768945;-2.2347569895456507;No_Displ
-1.86601518392446;-2.2274055437982305;0.46704699300501384;0.07421192203183362;No_Displ
-0.28503492413838305;0.7664224032292482;-2.0511523886894905;-2.4078620098777925;No_Displ
-2.983033784491129;-4.349360442065883;0.020964123460362;4.013809885782974;No_Displ
-2.1705258185838403;-1.703721310092153;0.747437272330166;-0.533544276463393;No_Displ
4.203464155815264;-1.3254849831983702;0.6593796611873641;-0.32458159948824794;No_Displ
-2.5668574151728913;-3.210337402246161;0.6865983348262219;0.4416413685664359;No_Displ
0.11007116518724062;0.9279228331149564;-0.135630468803024;2.027623682483107;No_Displ
1.1220871413196805;0.8745513167108824;0.8960206028118771;1.326196328476855;No_Displ
-1.8642587307121516;-1.130639744603428;-0.629807828321111;0.2725469206256389;No_Displ
-0.10120404044647224;3.251142697574102;3.358005365094212;-0.753586607802822;No_Displ
-0.13449058467443184;1.898152990908422;-0.05641712512231699;2.0367305448760433;No_Displ
4.191475242509542;-1.7348359505322162;0.731412045796629;-0.7862034924198001;No_Displ
-2.699260006091179;-2.4545844492293174;0.6646657103473166;0.2700805437106046;No_Displ
4.0294533337430956;-1.7843164074407953;0.36144676594238845;-0.9835083045024842;No_Displ
-0.4780948728506414;3.141887164978656;4.279515738996648;-0.439106348171304;No_Displ
1.5198994328013014;0.2989199932589218;-2.84988097747396;2.595959196922795;No_Displ
-2.4015623408568496;-5.473741291733322;1.9387204338750461;1.368268155424964;No_Displ
-1.9976245238666699;-1.8211018185195451;0.914042044418059;-0.11895465597145985;No_Displ
-0.2559398463452248;0.966459601345648;-2.450802849042658;-2.5592772979737326;No_Displ
3.675347479306737;-2.2945156753860902;0.9518771679733341;-0.7449631465716441;No_Displ
-0.5912128498573753;1.0635764832649182;-1.9926547496261917;-2.7704955582319224;No_Displ
-1.8169786404347608;-1.1648652265198975;1.6489230601842708;0.22732417168209326;No_Displ
-0.34612406611755736;2.922861537219579;4.079616640682496;-1.6691199445392333;No_Displ
1.5430210314620367;0.26058686705142864;-2.838084723600019;2.558921010414494;No_Displ
-1.3905454047133299;6.912676906495877;4.552022858772579;5.361235968976493;No_Displ
-2.8474315275342885;-3.3235712066403336;0.7363080587211377;0.06524704313465436;No_Displ
-1.6154883507074826;-0.8959093074321487;0.4373576757675249;0.3458046753231496;No_Displ
-0.5620551318944553;2.6148639658368875;3.2771171367436747;-1.3824050072260121;No_Displ
1.6626658662019715;-0.749645845054085;-2.1737905878188766;2.4956690277195612;No_Displ
4.558845472816085;-1.934407411294984;0.763616809901052;-1.012427008958271;No_Displ
-2.1380774747637354;-4.866959519444783;1.4089170228389185;1.1249296951745476;No_Displ
-0.2709676074309024;0.7717640836372113;-2.143811495265767;-2.4970763512303433;No_Displ
0.8496357801884942;0.3788273094256689;-3.052414264529697;2.0345499194438865;No_Displ
-0.11227679551761097;1.2510837242750603;-2.764921057579269;-2.3059277785203154;No_Displ
-0.850033462368468;0.897523935372166;-2.6659613710212215;-2.3869861017803995;No_Displ
-0.22303785693577832;0.7983669757279361;-2.1419120588208487;-2.3940164604466316;No_Displ
-2.4757153518702295;-2.683346940080062;0.603449842997107;0.3655678275361864;No_Displ
3.9485738297039035;-1.6966086753562681;1.2700051836700181;-1.2181495364673527;No_Displ
-1.6382211094856602;-0.46296443416576055;-0.21373229644189062;-0.07700147109006307;No_Displ
-0.38661770752996144;1.1910369870915303;-2.5404163110704854;-2.333982648876315;No_Displ
-0.1843797519920552;1.0541208499692614;-2.4721451037239293;-2.5674488288249817;No_Displ
-0.1098114493648243;1.7452425132459797;0.11498803155622558;2.5782748757449747;No_Displ
0.23556632459595359;1.5287607515015005;-0.2565281481736338;2.703600721920969;No_Displ
